timestamp,computer_name,computer_id,os_system,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_percent,disk_free_gb,disk_total_gb,process_count,temperature,uptime_hours,network_sent_mb,network_recv_mb,security_score,antivirus_enabled,real_time_protection,definition_age_days,suspicious_activity_count,vulnerability_count,security_software_count
2025-06-28T21:08:36.759195,KxcPc,KxcPc,Windows,11.8,51.9,16.520282745361328,31.835979461669922,92.73325220011016,45.39439392089844,624.6865196228027,307,0,7.435507095058759,492.21223068237305,7441.867788314819,70,True,True,0,1,2,1
2025-06-28T21:09:45.680872,KxcPc,KxcPc,Windows,48.3,51.9,16.527645111083984,31.835979461669922,92.73325281076801,45.39439010620117,624.6865196228027,308,0,7.4524612728092405,494.50343227386475,7462.2806186676025,0,False,False,0,0,0,0
2025-06-28T21:10:46.714324,KxcPc,KxcPc,Windows,9.7,51.7,16.44912338256836,31.835979461669922,92.73325281076801,45.39439010620117,624.6865196228027,304,0,7.469413354727957,495.8039951324463,7484.3767347335815,0,False,False,0,0,0,0
2025-06-28T21:11:47.740725,KxcPc,KxcPc,Windows,14.9,52.0,16.564010620117188,31.835979461669922,92.73325281076801,45.39439010620117,624.6865196228027,306,0,7.486366560790274,497.0437879562378,7509.826802253723,0,False,False,0,0,0,0
2025-06-28T21:12:48.773307,KxcPc,KxcPc,Windows,26.0,52.4,16.68370819091797,31.835979461669922,92.73325281076801,45.39439010620117,624.6865196228027,307,0,7.503319458299213,498.2872953414917,7534.954972267151,0,False,False,0,0,0,0
2025-06-28T21:13:49.805019,KxcPc,KxcPc,Windows,18.0,52.3,16.637775421142578,31.835979461669922,92.73325342142586,45.394386291503906,624.6865196228027,310,0,7.522746001217101,499.94910526275635,7564.501948356628,70,True,True,0,1,2,1
2025-06-28T21:14:59.738451,KxcPc,KxcPc,Windows,37.5,53.0,16.88515853881836,31.835979461669922,92.7332540320837,45.39438247680664,624.6865196228027,306,0,7.5396990331676275,502.08756256103516,7592.444460868835,0,False,False,0,0,0,0
2025-06-28T21:16:00.771002,KxcPc,KxcPc,Windows,28.7,52.3,16.665374755859375,31.835979461669922,92.73325464274156,45.394378662109375,624.6865196228027,305,0,7.556653009321955,503.1850776672363,7615.589755058289,0,False,False,0,0,0,0
2025-06-28T21:17:01.806983,KxcPc,KxcPc,Windows,21.6,54.5,17.359317779541016,31.835979461669922,92.73325464274156,45.394378662109375,624.6865196228027,308,0,7.573606643544303,505.3633871078491,7774.7464427948,0,False,False,0,0,0,0
2025-06-28T21:18:02.838723,KxcPc,KxcPc,Windows,19.3,53.9,17.16787338256836,31.835979461669922,92.73325464274156,45.394378662109375,624.6865196228027,307,0,7.59055934826533,506.9240264892578,7803.162337303162,0,False,False,0,0,0,0
2025-06-28T21:19:03.866981,KxcPc,KxcPc,Windows,27.3,52.7,16.76436996459961,31.835979461669922,92.7332552533994,45.39437484741211,624.6865196228027,310,0,7.6101947784423825,508.7759647369385,7830.128872871399,70,True,True,0,1,2,1
2025-06-28T21:20:14.555395,KxcPc,KxcPc,Windows,24.7,54.0,17.198589324951172,31.835979461669922,92.7332576960308,45.39435958862305,624.6865196228027,308,0,7.627148071196344,510.5062446594238,7859.166233062744,0,False,False,0,0,0,0
2025-06-28T21:21:15.586734,KxcPc,KxcPc,Windows,14.1,53.3,16.971080780029297,31.835979461669922,92.7332589173465,45.394351959228516,624.6865196228027,306,0,7.64410326315297,511.63959789276123,7884.575560569763,0,False,False,0,0,0,0
2025-06-28T21:22:16.624300,KxcPc,KxcPc,Windows,12.1,53.0,16.882537841796875,31.835979461669922,92.7332589173465,45.394351959228516,624.6865196228027,300,0,7.661055176390542,513.0544996261597,7908.246321678162,0,False,False,0,0,0,0
2025-06-28T21:23:17.651303,KxcPc,KxcPc,Windows,15.6,52.9,16.841720581054688,31.835979461669922,92.7332589173465,45.394351959228516,624.6865196228027,302,0,7.678008644448386,514.2009077072144,7932.785440444946,0,False,False,0,0,0,0
2025-06-28T21:24:18.690291,KxcPc,KxcPc,Windows,24.6,52.8,16.794727325439453,31.835979461669922,92.73326319195144,45.394325256347656,624.6865196228027,301,0,7.697351499795913,515.6401233673096,7958.002318382263,70,True,True,0,1,2,1
2025-06-28T21:25:28.320450,KxcPc,KxcPc,Windows,28.1,52.9,16.84478759765625,31.835979461669922,92.73326319195144,45.394325256347656,624.6865196228027,302,0,7.714304530819257,517.1963949203491,7982.452890396118,0,False,False,0,0,0,0
2025-06-28T21:26:29.351948,KxcPc,KxcPc,Windows,14.8,52.1,16.578227996826172,31.835979461669922,92.7332638026093,45.39432144165039,624.6865196228027,299,0,7.731257360710038,518.2651128768921,8005.427721977234,0,False,False,0,0,0,0
2025-06-28T21:27:30.380336,KxcPc,KxcPc,Windows,23.4,52.3,16.637104034423828,31.835979461669922,92.73326441326715,45.394317626953125,624.6865196228027,302,0,7.748210153579712,519.3322334289551,8026.313556671143,0,False,False,0,0,0,0
2025-06-28T21:28:31.409525,KxcPc,KxcPc,Windows,15.2,53.1,16.901683807373047,31.835979461669922,92.73326441326715,45.394317626953125,624.6865196228027,306,0,7.765163411696752,521.0160121917725,8062.638339996338,0,False,False,0,0,0,0
2025-06-28T21:29:32.441227,KxcPc,KxcPc,Windows,28.2,51.5,16.389530181884766,31.835979461669922,92.73326441326715,45.394317626953125,624.6865196228027,304,0,7.7860039661990275,522.208888053894,8090.638712882996,70,True,True,0,1,2,1
2025-06-28T21:30:47.468389,KxcPc,KxcPc,Windows,12.0,50.1,15.951740264892578,31.835979461669922,92.73326990918778,45.394283294677734,624.6865196228027,306,0,7.80296219891972,524.0703182220459,8119.451843261719,0,False,False,0,0,0,0
2025-06-28T21:31:48.519075,KxcPc,KxcPc,Windows,20.1,50.4,16.04547882080078,31.835979461669922,92.73326990918778,45.394283294677734,624.6865196228027,299,0,7.819915072719256,525.27112865448,8140.6868143081665,0,False,False,0,0,0,0
2025-06-28T21:32:49.547495,KxcPc,KxcPc,Windows,15.4,50.9,16.19076919555664,31.835979461669922,92.7332711305035,45.3942756652832,624.6865196228027,302,0,7.8368682271242145,526.4836750030518,8169.167532920837,0,False,False,0,0,0,0
2025-06-28T21:33:50.581804,KxcPc,KxcPc,Windows,7.3,50.5,16.071331024169922,31.835979461669922,92.73327479445058,45.39425277709961,624.6865196228027,302,0,7.853821511003706,527.9396877288818,8189.234628677368,0,False,False,0,0,0,0
2025-06-28T21:34:51.614612,KxcPc,KxcPc,Windows,9.2,49.9,15.884666442871094,31.835979461669922,92.73327479445058,45.39425277709961,624.6865196228027,300,0,7.873010699748993,529.0035934448242,8212.241191864014,70,True,True,0,1,2,1
2025-06-28T21:36:00.692721,KxcPc,KxcPc,Windows,36.7,51.7,16.456756591796875,31.835979461669922,92.73327540510843,45.394248962402344,624.6865196228027,311,0,7.889964203238487,531.7265348434448,8248.396167755127,0,False,False,0,0,0,0
2025-06-28T21:37:01.729912,KxcPc,KxcPc,Windows,29.4,50.1,15.964897155761719,31.835979461669922,92.73327540510843,45.394248962402344,624.6865196228027,300,0,7.9069183235036,532.7743492126465,8275.985058784485,0,False,False,0,0,0,0
2025-06-28T21:38:02.763171,KxcPc,KxcPc,Windows,20.0,50.3,16.027904510498047,31.835979461669922,92.73327601576628,45.39424514770508,624.6865196228027,301,0,7.92387179851532,534.1103239059448,8316.071236610413,0,False,False,0,0,0,0
2025-06-28T21:39:03.793591,KxcPc,KxcPc,Windows,14.9,50.2,15.987625122070312,31.835979461669922,92.73327601576628,45.39424514770508,624.6865196228027,304,0,7.940824610922071,535.6989326477051,8339.517910003662,0,False,False,0,0,0,0
